datetime,hour,weekday,dayOfMonth,month,year,total number of sessions,total minutes of parking,temperature,cloud_cover,pressure,windspeed,precipitation
2020-02-23 12:00:00,12,6,23,2,2020,3,126.45,12.0,26.0,993.06,0.0,0.0
2020-02-23 13:00:00,13,6,23,2,2020,3,180.0,11.0,33.0,993.72,7.0,0.0
2020-02-23 14:00:00,14,6,23,2,2020,3,180.0,10.0,33.0,994.71,0.0,0.0
2020-02-23 15:00:00,15,6,23,2,2020,4,202.25,9.0,34.0,995.37,0.0,0.0
2020-02-23 16:00:00,16,6,23,2,2020,3,180.0,11.0,34.0,996.03,0.0,0.0
2020-02-23 17:00:00,17,6,23,2,2020,3,128.93333333333334,12.0,34.0,996.69,11.0,0.0
2020-02-23 18:00:00,18,6,23,2,2020,2,120.0,14.0,34.0,997.02,6.0,0.0
2020-02-23 19:00:00,19,6,23,2,2020,2,120.0,16.0,30.0,997.02,7.0,0.0
2020-02-23 20:00:00,20,6,23,2,2020,2,120.0,17.0,34.0,996.69,11.0,0.0
2020-02-23 21:00:00,21,6,23,2,2020,2,70.51666666666667,17.0,34.0,995.7,11.0,0.0
2020-02-23 22:00:00,22,6,23,2,2020,1,58.35,17.0,34.0,995.37,17.0,0.0
2020-02-23 23:00:00,23,6,23,2,2020,0,0.0,18.0,34.0,995.04,9.0,0.0
2020-02-24 00:00:00,0,0,24,2,2020,0,0.0,18.0,34.0,994.71,11.0,0.0
2020-02-24 01:00:00,1,0,24,2,2020,0,0.0,17.0,34.0,994.38,17.0,0.0
2020-02-24 02:00:00,2,0,24,2,2020,0,0.0,15.0,33.0,994.71,13.0,0.0
2020-02-24 03:00:00,3,0,24,2,2020,0,0.0,13.0,33.0,995.04,7.0,0.0
2020-02-24 04:00:00,4,0,24,2,2020,3,74.9,13.0,33.0,995.04,9.0,0.0
2020-02-24 05:00:00,5,0,24,2,2020,7,228.01666666666665,13.0,33.0,995.37,7.0,0.0
2020-02-24 06:00:00,6,0,24,2,2020,27,872.8499999999999,13.0,33.0,995.7,0.0,0.0
2020-02-24 07:00:00,7,0,24,2,2020,49,2287.2666666666664,12.0,33.0,995.37,0.0,0.0
2020-02-24 08:00:00,8,0,24,2,2020,52,3041.516666666667,11.0,33.0,995.37,0.0,0.0
2020-02-24 09:00:00,9,0,24,2,2020,52,3086.0333333333333,11.0,33.0,995.37,0.0,0.0
2020-02-24 10:00:00,10,0,24,2,2020,52,2972.0666666666666,9.0,33.0,995.04,0.0,0.0
2020-02-24 11:00:00,11,0,24,2,2020,52,2976.0166666666664,9.0,33.0,994.71,0.0,0.0
2020-02-24 12:00:00,12,0,24,2,2020,54,3015.1000000000004,9.0,33.0,994.71,0.0,0.0
2020-02-24 13:00:00,13,0,24,2,2020,54,3056.5666666666666,9.0,33.0,995.04,0.0,0.0
2020-02-24 14:00:00,14,0,24,2,2020,57,3041.7,8.0,33.0,995.04,0.0,0.0
2020-02-24 15:00:00,15,0,24,2,2020,54,2885.883333333333,8.0,34.0,995.04,0.0,0.0
2020-02-24 16:00:00,16,0,24,2,2020,46,2252.8666666666663,10.0,34.0,995.37,0.0,0.0
2020-02-24 17:00:00,17,0,24,2,2020,33,1375.5000000000002,13.0,34.0,995.37,0.0,0.0
2020-02-24 18:00:00,18,0,24,2,2020,13,533.7666666666667,15.0,34.0,994.71,0.0,0.0
2020-02-24 19:00:00,19,0,24,2,2020,6,276.5333333333333,17.0,34.0,994.38,6.0,0.0
2020-02-24 20:00:00,20,0,24,2,2020,6,116.21666666666667,19.0,34.0,993.39,6.0,0.0
2020-02-24 21:00:00,21,0,24,2,2020,2,120.0,21.0,34.0,992.08,0.0,0.0
2020-02-24 22:00:00,22,0,24,2,2020,2,120.0,21.0,34.0,991.42,13.0,0.0
2020-02-24 23:00:00,23,0,24,2,2020,2,109.83333333333334,22.0,34.0,990.76,13.0,0.0
2020-02-25 00:00:00,0,1,25,2,2020,1,35.25,20.0,34.0,990.76,13.0,0.0
2020-02-25 01:00:00,1,1,25,2,2020,0,0.0,19.0,30.0,990.43,9.0,0.0
2020-02-25 02:00:00,2,1,25,2,2020,0,0.0,17.0,33.0,991.09,6.0,0.0
2020-02-25 03:00:00,3,1,25,2,2020,0,0.0,17.0,33.0,991.42,0.0,0.0
2020-02-25 04:00:00,4,1,25,2,2020,3,68.16666666666667,16.0,33.0,991.42,6.0,0.0
2020-02-25 05:00:00,5,1,25,2,2020,7,226.11666666666665,16.0,33.0,991.42,6.0,0.0
2020-02-25 06:00:00,6,1,25,2,2020,30,930.0500000000001,14.0,33.0,991.75,0.0,0.0
2020-02-25 07:00:00,7,1,25,2,2020,51,2632.100000000001,14.0,33.0,991.75,0.0,0.0
2020-02-25 08:00:00,8,1,25,2,2020,51,3060.0,12.0,33.0,992.08,0.0,0.0
2020-02-25 09:00:00,9,1,25,2,2020,51,3060.0,12.0,33.0,992.08,0.0,0.0
2020-02-25 10:00:00,10,1,25,2,2020,52,3052.9333333333334,11.0,33.0,992.08,6.0,0.0
2020-02-25 11:00:00,11,1,25,2,2020,53,2978.6,10.0,33.0,992.08,6.0,0.0
2020-02-25 12:00:00,12,1,25,2,2020,51,3056.65,9.0,33.0,992.08,0.0,0.0
2020-02-25 13:00:00,13,1,25,2,2020,52,3022.6166666666663,11.0,33.0,992.08,7.0,0.0
2020-02-25 14:00:00,14,1,25,2,2020,54,2859.4666666666667,10.0,33.0,992.41,0.0,0.0
2020-02-25 15:00:00,15,1,25,2,2020,53,2733.9333333333334,11.0,34.0,993.06,0.0,0.0
2020-02-25 16:00:00,16,1,25,2,2020,46,2098.4500000000003,14.0,34.0,994.05,6.0,0.0
2020-02-25 17:00:00,17,1,25,2,2020,23,1037.2833333333333,17.0,34.0,994.38,0.0,0.0
2020-02-25 18:00:00,18,1,25,2,2020,9,398.79999999999995,20.0,34.0,994.38,6.0,0.0
2020-02-25 19:00:00,19,1,25,2,2020,6,186.83333333333331,23.0,34.0,994.71,0.0,0.0
2020-02-25 20:00:00,20,1,25,2,2020,2,106.3,26.0,34.0,994.05,7.0,0.0
2020-02-25 21:00:00,21,1,25,2,2020,1,60.0,28.0,34.0,993.06,15.0,0.0
2020-02-25 22:00:00,22,1,25,2,2020,2,119.43333333333334,26.0,34.0,992.73,20.0,0.0
2020-02-25 23:00:00,23,1,25,2,2020,2,120.0,26.0,34.0,992.73,20.0,0.0
2020-02-26 00:00:00,0,2,26,2,2020,2,93.26666666666667,26.0,34.0,992.73,11.0,0.0
2020-02-26 01:00:00,1,2,26,2,2020,1,60.0,25.0,11.0,993.06,11.0,0.0
2020-02-26 02:00:00,2,2,26,2,2020,1,23.183333333333334,23.0,33.0,993.39,6.0,0.0
2020-02-26 03:00:00,3,2,26,2,2020,0,0.0,20.0,33.0,994.05,0.0,0.0
2020-02-26 04:00:00,4,2,26,2,2020,3,80.86666666666666,19.0,33.0,994.71,0.0,0.0
2020-02-26 05:00:00,5,2,26,2,2020,7,197.93333333333334,17.0,33.0,995.37,0.0,0.0
2020-02-26 06:00:00,6,2,26,2,2020,24,782.1333333333333,16.0,33.0,996.03,7.0,0.0
2020-02-26 07:00:00,7,2,26,2,2020,44,2056.833333333333,16.0,33.0,996.36,6.0,0.0
2020-02-26 08:00:00,8,2,26,2,2020,50,2857.6333333333337,14.0,33.0,996.36,0.0,0.0
2020-02-26 09:00:00,9,2,26,2,2020,51,3014.0666666666666,13.0,33.0,996.69,0.0,0.0
2020-02-26 10:00:00,10,2,26,2,2020,50,2973.3166666666666,13.0,33.0,996.69,7.0,0.0
2020-02-26 11:00:00,11,2,26,2,2020,52,2865.0999999999995,12.0,33.0,996.36,7.0,0.0
2020-02-26 12:00:00,12,2,26,2,2020,51,2792.0166666666664,11.0,33.0,996.36,0.0,0.0
2020-02-26 13:00:00,13,2,26,2,2020,51,2994.5333333333333,10.0,33.0,997.02,0.0,0.0
2020-02-26 14:00:00,14,2,26,2,2020,55,2933.5333333333333,9.0,33.0,997.02,0.0,0.0
2020-02-26 15:00:00,15,2,26,2,2020,54,2780.2166666666662,9.0,34.0,997.67,0.0,0.0
2020-02-26 16:00:00,16,2,26,2,2020,42,1785.2833333333333,14.0,34.0,998.33,0.0,0.0
2020-02-26 17:00:00,17,2,26,2,2020,26,1048.433333333333,16.0,34.0,998.33,9.0,0.0
2020-02-26 18:00:00,18,2,26,2,2020,12,574.35,18.0,34.0,998.33,9.0,0.0
2020-02-26 19:00:00,19,2,26,2,2020,8,201.8,21.0,34.0,997.67,7.0,0.0
2020-02-26 20:00:00,20,2,26,2,2020,2,120.0,23.0,34.0,996.69,6.0,0.0
2020-02-26 21:00:00,21,2,26,2,2020,3,124.78333333333333,24.0,34.0,995.7,7.0,0.0
2020-02-26 22:00:00,22,2,26,2,2020,3,153.16666666666666,26.0,34.0,994.71,7.0,0.0
2020-02-26 23:00:00,23,2,26,2,2020,3,180.0,26.0,34.0,994.05,13.0,0.0
2020-02-27 00:00:00,0,3,27,2,2020,3,153.13333333333333,25.0,30.0,993.72,17.0,0.0
2020-02-27 01:00:00,1,3,27,2,2020,2,120.0,23.0,30.0,993.72,11.0,0.0
2020-02-27 02:00:00,2,3,27,2,2020,2,120.0,21.0,29.0,993.72,9.0,0.0
2020-02-27 03:00:00,3,3,27,2,2020,2,77.6,19.0,29.0,993.72,0.0,0.0
2020-02-27 04:00:00,4,3,27,2,2020,2,40.16666666666667,18.0,29.0,993.72,0.0,0.0
2020-02-27 05:00:00,5,3,27,2,2020,9,245.6,17.0,33.0,994.05,6.0,0.0
2020-02-27 06:00:00,6,3,27,2,2020,25,872.2333333333333,16.0,33.0,994.38,0.0,0.0
2020-02-27 07:00:00,7,3,27,2,2020,42,2141.516666666667,15.0,33.0,994.38,6.0,0.0
2020-02-27 08:00:00,8,3,27,2,2020,51,2836.3499999999995,13.0,33.0,994.38,6.0,0.0
2020-02-27 09:00:00,9,3,27,2,2020,51,3060.0,12.0,33.0,994.38,0.0,0.0
2020-02-27 10:00:00,10,3,27,2,2020,52,3045.15,12.0,33.0,994.05,0.0,0.0
2020-02-27 11:00:00,11,3,27,2,2020,53,3006.383333333333,11.0,33.0,993.72,0.0,0.0
2020-02-27 12:00:00,12,3,27,2,2020,54,3012.8,11.0,33.0,993.39,6.0,0.0
2020-02-27 13:00:00,13,3,27,2,2020,54,2997.2666666666664,11.0,33.0,993.39,0.0,0.0
2020-02-27 14:00:00,14,3,27,2,2020,52,2916.1833333333334,11.0,33.0,993.39,0.0,0.0
2020-02-27 15:00:00,15,3,27,2,2020,50,2499.833333333334,10.0,34.0,994.05,0.0,0.0
2020-02-27 16:00:00,16,3,27,2,2020,42,1853.4666666666667,14.0,34.0,994.05,0.0,0.0
2020-02-27 17:00:00,17,3,27,2,2020,24,1037.6666666666667,20.0,34.0,994.05,6.0,0.0
2020-02-27 18:00:00,18,3,27,2,2020,10,328.5833333333333,23.0,34.0,994.05,6.0,0.0
2020-02-27 19:00:00,19,3,27,2,2020,4,154.36666666666667,26.0,34.0,993.72,7.0,0.0
2020-02-27 20:00:00,20,3,27,2,2020,2,44.78333333333333,27.0,34.0,993.06,6.0,0.0
2020-02-27 21:00:00,21,3,27,2,2020,1,20.383333333333333,27.0,34.0,992.41,7.0,0.0
2020-02-27 22:00:00,22,3,27,2,2020,1,60.0,28.0,34.0,991.75,0.0,0.0
2020-02-27 23:00:00,23,3,27,2,2020,1,60.0,27.0,34.0,991.75,11.0,0.0
2020-02-28 00:00:00,0,4,28,2,2020,1,60.0,27.0,34.0,991.75,0.0,0.0
2020-02-28 01:00:00,1,4,28,2,2020,1,2.1,26.0,34.0,992.08,6.0,0.0
2020-02-28 02:00:00,2,4,28,2,2020,0,0.0,24.0,33.0,992.08,7.0,0.0
2020-02-28 03:00:00,3,4,28,2,2020,0,0.0,22.0,26.0,992.08,6.0,0.0
2020-02-28 04:00:00,4,4,28,2,2020,0,0.0,21.0,26.0,992.41,0.0,0.0
2020-02-28 05:00:00,5,4,28,2,2020,1,1.9166666666666667,21.0,33.0,992.41,0.0,0.0
2020-02-28 06:00:00,6,4,28,2,2020,5,151.11666666666667,20.0,33.0,992.73,0.0,0.0
2020-02-28 07:00:00,7,4,28,2,2020,10,383.4166666666667,19.0,26.0,992.41,9.0,0.0
2020-02-28 08:00:00,8,4,28,2,2020,16,755.6666666666667,18.0,33.0,992.73,6.0,0.0
2020-02-28 09:00:00,9,4,28,2,2020,21,1139.7,18.0,26.0,992.41,9.0,0.0
2020-02-28 10:00:00,10,4,28,2,2020,23,1277.1833333333334,16.0,33.0,991.75,9.0,0.0
2020-02-28 11:00:00,11,4,28,2,2020,20,1092.9666666666667,16.0,33.0,991.75,0.0,0.0
2020-02-28 12:00:00,12,4,28,2,2020,17,895.9333333333334,14.0,27.0,991.42,7.0,0.0
2020-02-28 13:00:00,13,4,28,2,2020,19,929.15,16.0,27.0,991.42,7.0,0.0
2020-02-28 14:00:00,14,4,28,2,2020,19,996.6166666666667,13.0,29.0,991.75,6.0,0.0
2020-02-28 15:00:00,15,4,28,2,2020,19,981.1,15.0,28.0,991.75,0.0,0.0
2020-02-28 16:00:00,16,4,28,2,2020,17,849.2833333333332,17.0,30.0,992.73,0.0,0.0
2020-02-28 17:00:00,17,4,28,2,2020,11,526.3166666666666,19.0,30.0,992.73,0.0,0.0
2020-02-28 18:00:00,18,4,28,2,2020,6,210.14999999999998,23.0,30.0,992.41,0.0,0.0
2020-02-28 19:00:00,19,4,28,2,2020,2,94.9,27.0,34.0,992.08,0.0,0.0
2020-02-28 20:00:00,20,4,28,2,2020,1,60.0,28.0,30.0,991.42,4.5,0.0
2020-02-28 21:00:00,21,4,28,2,2020,1,60.0,27.0,28.0,990.76,9.0,0.0
2020-02-28 22:00:00,22,4,28,2,2020,1,60.0,28.0,28.0,989.77,0.0,0.0
2020-02-28 23:00:00,23,4,28,2,2020,1,40.43333333333333,28.0,30.0,989.11,9.5,0.0
2020-02-29 00:00:00,0,5,29,2,2020,0,0.0,27.0,28.0,989.11,19.0,0.0
2020-02-29 01:00:00,1,5,29,2,2020,0,0.0,24.0,26.0,989.44,11.0,0.0
2020-02-29 02:00:00,2,5,29,2,2020,0,0.0,24.0,27.0,990.43,0.0,0.0
2020-02-29 03:00:00,3,5,29,2,2020,0,0.0,23.0,27.0,990.43,7.0,0.0
2020-02-29 04:00:00,4,5,29,2,2020,0,0.0,22.0,29.0,990.76,0.0,0.0
2020-02-29 05:00:00,5,5,29,2,2020,0,0.0,18.0,29.0,991.09,11.0,0.0
2020-02-29 06:00:00,6,5,29,2,2020,1,10.65,18.0,27.0,991.42,7.0,0.0
2020-02-29 07:00:00,7,5,29,2,2020,0,0.0,17.0,27.0,991.09,11.0,0.0
2020-02-29 08:00:00,8,5,29,2,2020,0,0.0,17.0,29.0,990.76,7.0,0.0
2020-02-29 09:00:00,9,5,29,2,2020,1,46.61666666666667,14.0,29.0,990.43,9.0,0.0
2020-02-29 10:00:00,10,5,29,2,2020,3,58.96666666666666,14.0,29.0,990.1,0.0,0.0
2020-02-29 11:00:00,11,5,29,2,2020,4,169.91666666666669,13.0,29.0,989.44,6.0,0.0
2020-02-29 12:00:00,12,5,29,2,2020,4,180.25,13.0,26.0,989.77,0.0,0.0
2020-02-29 13:00:00,13,5,29,2,2020,4,240.0,14.0,27.0,989.44,0.0,0.0
2020-02-29 14:00:00,14,5,29,2,2020,5,277.91666666666663,13.0,28.0,989.44,0.0,0.0
2020-02-29 15:00:00,15,5,29,2,2020,5,262.6666666666667,12.0,30.0,989.44,0.0,0.0
2020-02-29 16:00:00,16,5,29,2,2020,3,101.5,14.0,28.0,990.43,6.0,0.0
2020-02-29 17:00:00,17,5,29,2,2020,1,1.45,15.0,26.0,990.43,6.0,0.0
2020-02-29 18:00:00,18,5,29,2,2020,0,0.0,17.0,30.0,990.1,13.0,0.0
2020-02-29 19:00:00,19,5,29,2,2020,0,0.0,19.0,30.0,989.77,20.0,0.0
2020-02-29 20:00:00,20,5,29,2,2020,0,0.0,18.0,30.0,989.44,20.0,0.0
2020-02-29 21:00:00,21,5,29,2,2020,0,0.0,20.0,34.0,988.45,17.0,0.0
2020-02-29 22:00:00,22,5,29,2,2020,0,0.0,21.0,34.0,987.8,17.0,0.0
2020-02-29 23:00:00,23,5,29,2,2020,0,0.0,19.0,34.0,987.14,17.0,0.0
2020-03-01 00:00:00,0,6,1,3,2020,0,0.0,19.0,34.0,987.14,17.0,0.0
2020-03-01 01:00:00,1,6,1,3,2020,0,0.0,18.0,34.0,986.81,15.0,0.0
2020-03-01 02:00:00,2,6,1,3,2020,0,0.0,17.0,33.0,987.14,11.0,0.0
2020-03-01 03:00:00,3,6,1,3,2020,0,0.0,15.0,33.0,987.47,9.0,0.0
2020-03-01 04:00:00,4,6,1,3,2020,0,0.0,14.0,26.0,988.13,15.0,0.0
2020-03-01 05:00:00,5,6,1,3,2020,0,0.0,14.0,26.0,988.45,13.0,0.0
2020-03-01 06:00:00,6,6,1,3,2020,0,0.0,13.0,26.0,988.45,20.0,0.0
2020-03-01 07:00:00,7,6,1,3,2020,1,34.8,13.0,33.0,988.13,13.0,0.0
2020-03-01 08:00:00,8,6,1,3,2020,1,60.0,12.0,33.0,988.13,13.0,0.0
2020-03-01 09:00:00,9,6,1,3,2020,1,60.0,13.0,27.0,988.13,7.0,0.0
2020-03-01 10:00:00,10,6,1,3,2020,1,60.0,13.0,27.0,987.47,15.0,0.0
2020-03-01 11:00:00,11,6,1,3,2020,1,60.0,13.0,26.0,986.81,11.0,0.0
2020-03-01 12:00:00,12,6,1,3,2020,1,60.0,13.0,26.0,986.15,17.0,0.0
2020-03-01 13:00:00,13,6,1,3,2020,1,53.083333333333336,13.0,26.0,986.15,20.0,0.0
2020-03-01 14:00:00,14,6,1,3,2020,0,0.0,12.0,26.0,985.82,20.0,0.0
2020-03-01 15:00:00,15,6,1,3,2020,0,0.0,12.0,26.0,985.82,19.0,0.0
2020-03-01 16:00:00,16,6,1,3,2020,0,0.0,12.0,28.0,986.48,15.0,0.0
2020-03-01 17:00:00,17,6,1,3,2020,0,0.0,13.0,26.0,986.81,20.0,0.0
2020-03-01 18:00:00,18,6,1,3,2020,0,0.0,13.0,26.0,986.15,19.0,0.0
2020-03-01 19:00:00,19,6,1,3,2020,0,0.0,14.0,26.0,986.48,22.0,0.0
2020-03-01 20:00:00,20,6,1,3,2020,0,0.0,13.0,28.0,986.15,19.0,0.0
2020-03-01 21:00:00,21,6,1,3,2020,0,0.0,13.0,26.0,985.49,13.0,0.0
2020-03-01 22:00:00,22,6,1,3,2020,0,0.0,14.0,30.0,984.83,20.0,0.0
2020-03-01 23:00:00,23,6,1,3,2020,0,0.0,13.0,30.0,984.5,24.0,0.0
2020-03-02 00:00:00,0,0,2,3,2020,0,0.0,13.0,28.0,984.5,13.0,0.0
2020-03-02 01:00:00,1,0,2,3,2020,0,0.0,12.0,30.0,984.17,19.0,0.0
2020-03-02 02:00:00,2,0,2,3,2020,0,0.0,12.0,29.0,984.17,13.0,0.0
2020-03-02 03:00:00,3,0,2,3,2020,0,0.0,11.0,26.0,984.17,11.0,0.0
2020-03-02 04:00:00,4,0,2,3,2020,3,38.599999999999994,11.0,26.0,984.17,13.0,0.0
2020-03-02 05:00:00,5,0,2,3,2020,8,228.05,11.0,11.0,984.17,13.0,0.0
2020-03-02 06:00:00,6,0,2,3,2020,27,940.5666666666665,11.0,26.0,984.83,15.0,0.0
2020-03-02 07:00:00,7,0,2,3,2020,50,2260.0833333333335,11.0,26.0,984.5,6.0,0.0
2020-03-02 08:00:00,8,0,2,3,2020,50,3000.0,11.0,11.0,984.5,0.0,0.0
2020-03-02 09:00:00,9,0,2,3,2020,50,3000.0,10.0,29.0,983.84,0.0,0.0
2020-03-02 10:00:00,10,0,2,3,2020,50,2978.05,9.0,29.0,983.52,0.0,0.0
2020-03-02 11:00:00,11,0,2,3,2020,51,2933.8999999999996,8.0,33.0,982.53,9.0,0.0
2020-03-02 12:00:00,12,0,2,3,2020,52,3015.25,9.0,33.0,982.2,9.0,0.0
2020-03-02 13:00:00,13,0,2,3,2020,55,2986.1833333333334,9.0,33.0,982.2,0.0,0.0
2020-03-02 14:00:00,14,0,2,3,2020,54,3012.116666666667,12.0,34.0,982.53,6.0,0.0
2020-03-02 15:00:00,15,0,2,3,2020,55,2785.6499999999996,13.0,34.0,983.19,19.0,0.0
2020-03-02 16:00:00,16,0,2,3,2020,45,2137.15,14.0,30.0,984.5,11.0,0.0
2020-03-02 17:00:00,17,0,2,3,2020,27,1128.4,14.0,34.0,985.16,46.0,0.0
2020-03-02 18:00:00,18,0,2,3,2020,11,472.15,16.0,34.0,985.16,17.0,0.0
2020-03-02 19:00:00,19,0,2,3,2020,4,151.65,17.0,34.0,985.16,20.0,0.0
2020-03-02 20:00:00,20,0,2,3,2020,1,60.0,18.0,34.0,984.17,19.0,0.0
2020-03-02 21:00:00,21,0,2,3,2020,1,60.0,19.0,34.0,983.19,26.0,0.0
2020-03-02 22:00:00,22,0,2,3,2020,2,93.75,20.0,28.0,982.86,39.0,0.0
2020-03-02 23:00:00,23,0,2,3,2020,2,120.0,20.0,34.0,982.86,15.0,0.0
2020-03-03 00:00:00,0,1,3,3,2020,2,93.41666666666666,20.0,34.0,982.53,13.0,0.0
2020-03-03 01:00:00,1,1,3,3,2020,1,60.0,21.0,34.0,982.53,17.0,0.0
2020-03-03 02:00:00,2,1,3,3,2020,1,3.3833333333333333,20.0,33.0,983.19,11.0,0.0
2020-03-03 03:00:00,3,1,3,3,2020,0,0.0,19.0,33.0,983.84,0.0,0.0
2020-03-03 04:00:00,4,1,3,3,2020,3,43.21666666666667,17.0,33.0,984.17,22.0,0.0
2020-03-03 05:00:00,5,1,3,3,2020,7,215.11666666666665,16.0,33.0,984.83,11.0,0.0
2020-03-03 06:00:00,6,1,3,3,2020,30,1068.7333333333333,16.0,33.0,985.16,13.0,0.0
2020-03-03 07:00:00,7,1,3,3,2020,51,2283.0333333333333,17.0,33.0,985.16,11.0,0.0
2020-03-03 08:00:00,8,1,3,3,2020,53,3113.516666666667,17.0,33.0,984.17,7.0,0.0
2020-03-03 09:00:00,9,1,3,3,2020,52,3120.0,14.0,33.0,984.5,6.0,0.0
2020-03-03 10:00:00,10,1,3,3,2020,52,3120.0,13.0,33.0,984.83,6.0,0.0
2020-03-03 11:00:00,11,1,3,3,2020,54,3103.916666666667,14.0,33.0,984.5,9.0,0.0
2020-03-03 12:00:00,12,1,3,3,2020,56,3095.283333333333,15.0,33.0,984.17,15.0,0.0
2020-03-03 13:00:00,13,1,3,3,2020,54,3074.333333333333,16.0,33.0,984.83,11.0,0.0
2020-03-03 14:00:00,14,1,3,3,2020,53,2984.3166666666666,16.0,34.0,984.83,13.0,0.0
2020-03-03 15:00:00,15,1,3,3,2020,55,2845.2000000000003,14.0,34.0,985.16,7.0,0.0
2020-03-03 16:00:00,16,1,3,3,2020,50,2159.5333333333333,18.0,34.0,985.16,11.0,0.0
2020-03-03 17:00:00,17,1,3,3,2020,30,1338.6999999999996,22.0,34.0,985.49,7.0,0.0
2020-03-03 18:00:00,18,1,3,3,2020,15,615.1666666666667,22.0,34.0,985.82,22.0,0.0
2020-03-03 19:00:00,19,1,3,3,2020,7,265.1666666666667,22.0,34.0,986.15,20.0,0.0
2020-03-03 20:00:00,20,1,3,3,2020,4,139.75,23.0,34.0,986.15,13.0,0.0
2020-03-03 21:00:00,21,1,3,3,2020,2,78.63333333333333,24.0,34.0,985.16,0.0,0.0
2020-03-03 22:00:00,22,1,3,3,2020,2,107.86666666666667,27.0,34.0,984.17,13.0,0.0
2020-03-03 23:00:00,23,1,3,3,2020,2,120.0,26.0,34.0,983.84,17.0,0.0
2020-03-04 00:00:00,0,2,4,3,2020,2,101.3,25.0,34.0,983.84,15.0,0.0
2020-03-04 01:00:00,1,2,4,3,2020,0,0.0,24.0,34.0,984.17,9.0,0.0
2020-03-04 02:00:00,2,2,4,3,2020,0,0.0,23.0,33.0,984.83,15.0,0.0
2020-03-04 03:00:00,3,2,4,3,2020,0,0.0,20.0,33.0,985.82,6.0,0.0
2020-03-04 04:00:00,4,2,4,3,2020,3,45.400000000000006,19.0,33.0,986.48,6.0,0.0
2020-03-04 05:00:00,5,2,4,3,2020,4,227.43333333333334,18.0,33.0,987.14,6.0,0.0
2020-03-04 06:00:00,6,2,4,3,2020,24,703.1166666666667,17.0,33.0,987.47,6.0,0.0
2020-03-04 07:00:00,7,2,4,3,2020,42,2037.3666666666666,16.0,33.0,987.8,6.0,0.0
2020-03-04 08:00:00,8,2,4,3,2020,52,2975.4833333333336,15.0,33.0,988.13,7.0,0.0
2020-03-04 09:00:00,9,2,4,3,2020,52,3120.0,14.0,33.0,988.78,9.0,0.0
2020-03-04 10:00:00,10,2,4,3,2020,52,3120.0,13.0,33.0,988.78,6.0,0.0
2020-03-04 11:00:00,11,2,4,3,2020,53,3113.3,12.0,33.0,988.78,0.0,0.0
2020-03-04 12:00:00,12,2,4,3,2020,54,3038.616666666667,11.0,33.0,988.78,0.0,0.0
2020-03-04 13:00:00,13,2,4,3,2020,52,3065.516666666667,11.0,33.0,989.44,0.0,0.0
2020-03-04 14:00:00,14,2,4,3,2020,54,3062.4166666666665,10.0,34.0,990.43,6.0,0.0
2020-03-04 15:00:00,15,2,4,3,2020,58,2875.1166666666663,10.0,34.0,991.09,0.0,0.0
2020-03-04 16:00:00,16,2,4,3,2020,49,2344.7999999999997,12.0,34.0,991.75,6.0,0.0
2020-03-04 17:00:00,17,2,4,3,2020,32,1206.1000000000001,14.0,34.0,992.41,7.0,0.0
2020-03-04 18:00:00,18,2,4,3,2020,13,578.7166666666667,17.0,34.0,992.41,7.0,0.0
2020-03-04 19:00:00,19,2,4,3,2020,8,402.0833333333333,18.0,34.0,992.41,9.0,0.0
2020-03-04 20:00:00,20,2,4,3,2020,5,240.85,21.0,34.0,991.75,11.0,0.0
2020-03-04 21:00:00,21,2,4,3,2020,2,66.95,21.0,34.0,991.09,15.0,0.0
2020-03-04 22:00:00,22,2,4,3,2020,2,74.11666666666667,22.0,34.0,990.43,15.0,0.0
2020-03-04 23:00:00,23,2,4,3,2020,2,120.0,21.0,34.0,990.43,19.0,0.0
2020-03-05 00:00:00,0,3,5,3,2020,2,120.0,19.0,34.0,990.43,20.0,0.0
2020-03-05 01:00:00,1,3,5,3,2020,2,98.4,18.0,34.0,990.76,13.0,0.0
2020-03-05 02:00:00,2,3,5,3,2020,1,15.983333333333333,16.0,33.0,991.09,11.0,0.0
2020-03-05 03:00:00,3,3,5,3,2020,0,0.0,16.0,33.0,991.42,9.0,0.0
2020-03-05 04:00:00,4,3,5,3,2020,2,33.78333333333333,16.0,33.0,991.75,9.0,0.0
2020-03-05 05:00:00,5,3,5,3,2020,5,218.18333333333334,15.0,33.0,992.08,0.0,0.0
2020-03-05 06:00:00,6,3,5,3,2020,22,752.2499999999998,15.0,33.0,992.41,6.0,0.0
2020-03-05 07:00:00,7,3,5,3,2020,44,1986.483333333333,13.0,33.0,992.73,0.0,0.0
2020-03-05 08:00:00,8,3,5,3,2020,49,2894.7166666666667,13.0,33.0,992.73,6.0,0.0
2020-03-05 09:00:00,9,3,5,3,2020,49,2940.0,13.0,33.0,993.06,6.0,0.0
2020-03-05 10:00:00,10,3,5,3,2020,51,2920.4,12.0,33.0,992.73,7.0,0.0
2020-03-05 11:00:00,11,3,5,3,2020,52,2880.45,11.0,33.0,992.41,0.0,0.0
2020-03-05 12:00:00,12,3,5,3,2020,49,2939.233333333333,11.0,33.0,992.41,9.0,0.0
2020-03-05 13:00:00,13,3,5,3,2020,51,2972.5833333333335,11.0,33.0,992.41,0.0,0.0
